SMILES,ABL1,ACHE,ADRB2,AR,BRAF,COX2,DRD2,EGFR,HDAC1,HTR2A,JAK2,MAOA,VEGFR2
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1Cl,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1F,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C(Nc1ccc(F)c(F)c1)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)c2ccccc12,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(F)cc1)c1cc2ccccc2oc1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2cccnc2)nc1)c1c[nH]c2ccccc12,0,0,0,0,0,0,0,0,0,1,0,0,0
O=C(Nc1ccc(Oc2cccnc2Cl)nc1)c1c[nH]c2ccccc12,0,0,0,0,0,0,0,0,0,1,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)c(F)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cc(C(F)(F)F)ccc1F,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cc(Cl)cc(C(F)(F)F)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cc(F)cc(N2CCOCC2)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1ccc(C(F)(F)F)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cccc(C(F)(F)F)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cccc(F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cccc(OC(F)(F)F)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1ccccc1C(F)(F)F,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)c1cc(F)cc(N2CCOCC2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)c1ccc(Cl)c(C(F)(F)F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)c1cccc(Br)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)c1cccc(C(F)(F)F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)c1cccc(OC(F)(F)F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1)NC1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1)OCc1ccccc1,0,0,1,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1)c1ccccc1,0,0,1,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1)OCCc1ccccc1,0,0,1,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Sc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cc(C(F)(F)F)ccc1F,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Sc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Sc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cccc(C(F)(F)F)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc2[nH]cc(C3CCN(CCCCCCCN4CCC(c5c[nH]c6ccc(NC(=O)c7ccc(F)cc7)cc56)CC4)CC3)c2c1)c1ccc(F)cc1,0,0,0,0,0,0,1,0,0,0,0,0,0
O=C(Nc1ccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2c1)c1ccco1,1,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,0,1,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc2c(c1)CCC2)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc2c(c1)OC(F)(F)C(F)(F)O2)c1ccccc1NCc1ccncc1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc2c(c1)OC(F)(F)C(F)(F)O2)c1ncsc1NCc1ccncc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(C2=NCCN2)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCCO)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCCn2ccnc2)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCO)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCOCCO)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCc2cnc[nH]2)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1cccc(-c2ccnc3cc(-c4ccncc4)nn23)c1)c1cccc(C(F)(F)F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(-c2cn3ccnc3c(NCc3ccncc3)n2)c1)Nc1cccc(C(F)(F)F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(-c2cncc3ccccc23)c1)c1ccccc1NCc1ccncc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(-c2nc(C3CC3)[nH]c2-c2ccnc(NCCN3CCNC3=O)n2)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)c2ccccc12,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1F,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C(Nc1cccc(F)c1)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)c2ccccc12,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)C1CCCCC1,1,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(F)cc1,1,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1,1,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccnc1,1,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccs1,1,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccncc1,1,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(SC(F)(F)F)c1)N1CCC(N2CCC(n3c(=O)[nH]c4c(F)cccc43)CC2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(SC(F)(F)F)c1)N1CCC(N2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(SC(F)(F)F)c1)N1CCC(N2CCC(n3c(=O)[nH]c4ccc(F)cc43)CC2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(SC(F)(F)F)c1)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1F,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1cccc2c1[nH]c1ccccc12)C(F)(F)F,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccccc1)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccccc1)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccccc1)c1cc2ccccc2oc1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccccc1Cc1ccccc1)c1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccccc1Cc1ccccc1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccccc1F)c1ccccc1NCc1ccc(F)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ncc(-c2ccccc2)s1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C(O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0,0,0,0,0,0,0,1,0,0,0,0,0
O=C(O)/C=C/c1ccc(NS(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)/C=C/c1ccc(O)c(O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)/C=C/c1ccc(O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)C(=Cc1ccc(O)cc1)C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)C1=Cc2cc(Br)ccc2CC1=O,0,0,0,0,0,0,0,0,0,0,0,1,0
O=C(O)C1=Cc2cc(Cl)ccc2CC1=O,0,0,0,0,0,0,0,0,0,0,0,1,0
O=C(O)C1=Cc2cc([N+](=O)[O-])ccc2CC1=O,0,0,0,0,0,0,0,0,0,0,0,1,0
O=C(O)C1=Cc2ccccc2CC1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)C1CCN(CCCOc2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C(O)CCCCCC/C(=N\O)c1ccc(-c2ccccc2)cc1,0,0,0,0,0,0,0,0,1,0,0,0,0
O=C(O)CCc1c(/C=C2\C(=O)Nc3cc(-c4ccccc4)ccc32)[nH]c2c1CCCC2,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(Br)cc32)[nH]c2c1CCCC2,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(C(=O)O)cc32)[nH]c2c1CCCC2,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C(O)CCc1c(/C=C2\C(=O)Nc3ccccc32)[nH]c2c1CCCC2,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,0,0,0,0,0,0,0,1,0,0,0,0,0
O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,0,0,0,0,0,0,0,1,0,0,0,0,0
O=C(O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)c1cc(/N=C/c2ccccc2O)ccc1O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)c1cc(NCc2ccccc2O)ccc1O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)c1cccc(/N=C/c2cc(O)ccc2O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)c1cccc(NCc2cc(O)ccc2O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)c1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(OCCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(OC[C@@H]1CCN2CCC[C@@H]12)c1[nH]nc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(OC[C@@H]1CCN2CCC[C@@H]12)c1c[nH]c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(O)ccc2[nH]1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(c1ccc(F)cc1)C1CCN(CC(O)COc2cccc3[nH]c4ccccc4c23)CC1,0,0,1,0,0,0,0,0,0,0,0,0,0
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0,0,0,0,0,0,0,0,0,1,0,0,0
O=C(c1ccc(F)cc1)c1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1)N1CCNCC1,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C(c1ccc2nc(N3CCN(C4CC4)CC3)ccc2c1)C1CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1/C(=C/c2cc[nH]c2)CN(Cc2ccccc2)C/C1=C\c1cc[nH]c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1/C(=C/c2ccc(O)c(O)c2)SC(=S)N1Nc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1/C(=C/c2ccc[nH]2)CN(Cc2ccccc2)C/C1=C\c1ccc[nH]1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1/C(=N\c2ccc(O)cc2)C=C(O)c2ccccc21,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1C=CCC(/C=C/c2ccccc2)O1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1CC2(CCCC2)CC(=O)N1CCCCNCC1COc2ccccc2C1,0,0,0,0,0,0,1,0,0,1,0,0,0
O=C1CCCCC1Oc1ccc2ccc(=O)oc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1CCN(Cc2ccccc2)C/C1=C\c1c[nH]c2ccc(OCc3ccccc3)cc12,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1CCN(Cc2ccccc2)C/C1=C\c1c[nH]c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1CCN(Cc2ccccc2)C/C1=C\c1cc[nH]c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1CCN(Cc2ccccc2)C/C1=C\c1ccc[nH]1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1CCN(Cc2ccccc2)C/C1=C\c1cccn1C(=O)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1CCN(Cc2ccccc2)C/C1=C\c1ccn(C(=O)c2ccccc2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(Cl)cc2)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(F)cc2)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccccc2)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(Cc2ccccc2)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1C[C@H](O)[C@@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@@]2(O)CCC3=O,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C1Cc2cc(CCN3CCN(c4cccc5ccccc45)CC3)ccc2N1,0,0,0,0,0,0,1,0,0,1,0,0,0
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,0,0,0,0,0,0,1,0,0,1,0,0,0
O=C1Cc2cc(OC(=O)c3cccc(Cl)c3)ccc2O1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1Cc2cc(OC(=O)c3ccccc3)ccc2O1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1N(CCC2CCCC2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1N(CCC2CCCCC2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,0,0,1,0,0,0,0,0,0,0,0,0,0
O=C1N(CCCC(F)(F)C(F)(F)F)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1N(CCCC(F)(F)F)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1N(CCCC2CCCC2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,0,0,1,0,0,0,0,0,0,0,0,0,0
O=C1N(CCCC2CCCCC2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,0,0,1,0,0,0,0,0,0,0,0,0,0
O=C1N(CCCc2ccc(Cl)cc2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1N(CCCc2ccccc2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1N(Cc2ccc(F)c(F)c2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(NC3CCCCC3)c(NC3CCCCC3)cc21,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Nc3ccc(-c4ccccc4)cc3)c(Nc3ccc(-c4ccccc4)cc3)cc21,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,0,0,0,0,0,0,0,1,0,0,0,0,0
O=C1NC(=O)c2cc(Nc3ccc(I)cc3)c(Nc3ccc(I)cc3)cc21,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,0,0,0,0,0,0,0,1,0,0,0,0,0
O=C1NC(=O)c2cc(Sc3ccccc3)c(Sc3ccccc3)cc21,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc3c(cc21)N(c1ccccc1)CCN3c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2ccoc2)c(O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NCCN1CCNc1nccc(-c2[nH]c(C3CC3)nc2-c2cc(Cl)ccc2Cl)n1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C1NCCN1CCNc1nccc(-c2[nH]c(C3CC3)nc2-c2cccc(NS(=O)(=O)Cc3ccc(Cl)c(Cl)c3)c2)n1,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,0,0,0,0,0,0,0,0,0,1,0,0,0
O=C1NCN(c2ccccc2)C12CCN(Cc1ccc3c(c1)OCO3)CC2,0,0,0,0,0,0,1,0,0,0,0,0,0
O=C1NCN(c2ccccc2)C12CCN(Cc1ccc3nsnc3c1)CC2,0,0,0,0,0,0,1,0,0,0,0,0,0
O=C1NCN(c2ccccc2)C12CCN(Cc1cccc(Oc3ccccc3)c1)CC2,0,0,0,0,0,0,1,0,0,0,0,0,0
O=C1NCc2c(-c3ccc(F)cc3F)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C1NCc2c1c1c(c3c2c2cc(Br)ccc2n3CCCO)Cc2ccccc2-1,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C1NCc2c1c1c(c3c2c2cc(CO)ccc2n3CCCO)Cc2ccccc2-1,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C1NCc2c1c1c(c3c2c2ccccc2n3CCCO)Cc2ccccc2-1,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C1NCc2c1c1c(c3c2c2ccccc2n3CCO)Cc2ccccc2-1,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)Cc1ccccc1-3,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C1N[C@@H](Cc2ccc3[nH]cc(CCN4CC[C@@H](CNCc5ccccc5)C4)c3c2)CO1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1Nc2cc(-c3ccccc3)ccc2/C1=C/c1[nH]cc2c1CCOC2=O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1Nc2cc(-c3ccccc3)ccc2/C1=C/c1cc2c([nH]1)CCCC2,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1Nc2ccc(-c3cccnc3)cc2/C1=C/c1ccc[nH]1,0,0,0,0,0,0,0,0,0,0,1,0,0
O=C1Nc2ccc(Br)cc2/C1=C/c1[nH]cc2c1CCOC2=O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1Nc2ccc(Br)cc2/C1=C/c1cc2c([nH]1)CCCC2,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1[nH]cc2c1CCOC2=O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1cc2c([nH]1)CCCC2,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C1Nc2ccc(Cl)cc2/C1=C/c1[nH]cc2c1CCOC2=O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1Nc2ccc(F)cc2/C1=C/c1[nH]cc2c1CCOC2=O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1Nc2cccc(C3CCNCC3)c2/C1=C/c1[nH]cc2c1CCOC2=O,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C1Nc2cccc(CCO)c2/C1=C/c1[nH]cc2c1CCOC2=O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1Nc2ccccc2-c2ccnc3[nH]cc(c23)C1c1ccc(O)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0
O=C1Nc2ccccc2/C1=C/c1cc2c([nH]1)CCCC2,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1Nc2ccccc2/C1=C\c1ccc(O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1Nc2ccccc2C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1Nc2ccccc2O/C1=C\c1cc(/C=C/C(=O)N2CCCC2)cs1,1,0,0,0,0,0,0,0,0,0,0,0,0
